   1.0000000000000000                      -Infinity
   1.0066889632107023                      -Infinity
   1.0133779264214047                      -Infinity
   1.0200668896321070                      -Infinity
   1.0267558528428093                      -Infinity
   1.0334448160535117                      -Infinity
   1.0401337792642140                      -Infinity
   1.0468227424749164                      -Infinity
   1.0535117056856187                      -Infinity
   1.0602006688963210                      -Infinity
   1.0668896321070234                      -Infinity
   1.0735785953177257                      -Infinity
   1.0802675585284280                      -Infinity
   1.0869565217391304                      -Infinity
   1.0936454849498327                      -Infinity
   1.1003344481605351                      -Infinity
   1.1070234113712374                      -Infinity
   1.1137123745819397                      -Infinity
   1.1204013377926421                      -Infinity
   1.1270903010033444                      -Infinity
   1.1337792642140467                      -Infinity
   1.1404682274247491                       Infinity
   1.1471571906354514                       Infinity
   1.1538461538461537                       Infinity
   1.1605351170568561                       Infinity
   1.1672240802675584                       Infinity
   1.1739130434782608                       Infinity
   1.1806020066889631                       Infinity
   1.1872909698996654                       Infinity
   1.1939799331103678                       Infinity
   1.2006688963210701                       Infinity
   1.2073578595317724                       Infinity
   1.2140468227424748                       Infinity
   1.2207357859531771                       Infinity
   1.2274247491638794                       Infinity
   1.2341137123745820                       Infinity
   1.2408026755852843                       Infinity
   1.2474916387959867                       Infinity
   1.2541806020066890                       Infinity
   1.2608695652173914                       Infinity
   1.2675585284280937                       Infinity
   1.2742474916387960                       Infinity
   1.2809364548494984                       Infinity
   1.2876254180602007                       Infinity
   1.2943143812709030                       Infinity
   1.3010033444816054                       Infinity
   1.3076923076923077                       Infinity
   1.3143812709030100                       Infinity
   1.3210702341137124                       Infinity
   1.3277591973244147                       Infinity
   1.3344481605351171                       Infinity
   1.3411371237458194                       Infinity
   1.3478260869565217                       Infinity
   1.3545150501672241                       Infinity
   1.3612040133779264                       Infinity
   1.3678929765886287                       Infinity
   1.3745819397993311                       Infinity
   1.3812709030100334                       Infinity
   1.3879598662207357                       Infinity
   1.3946488294314381                       Infinity
   1.4013377926421404                       Infinity
   1.4080267558528428                       Infinity
   1.4147157190635451                       Infinity
   1.4214046822742474                       Infinity
   1.4280936454849498                       Infinity
   1.4347826086956521                       Infinity
   1.4414715719063544                       Infinity
   1.4481605351170568                       Infinity
   1.4548494983277591                       Infinity
   1.4615384615384617                       Infinity
   1.4682274247491640                       Infinity
   1.4749163879598663                       Infinity
   1.4816053511705687                       Infinity
   1.4882943143812710                       Infinity
   1.4949832775919734                       Infinity
   1.5016722408026757                       Infinity
   1.5083612040133780                       Infinity
   1.5150501672240804                       Infinity
   1.5217391304347827                       Infinity
   1.5284280936454850                       Infinity
   1.5351170568561874                       Infinity
   1.5418060200668897                       Infinity
   1.5484949832775921                       Infinity
   1.5551839464882944                       Infinity
   1.5618729096989967                       Infinity
   1.5685618729096991                       Infinity
   1.5752508361204014                       Infinity
   1.5819397993311037                       Infinity
   1.5886287625418061                       Infinity
   1.5953177257525084                       Infinity
   1.6020066889632107                       Infinity
   1.6086956521739131                       Infinity
   1.6153846153846154                       Infinity
   1.6220735785953178                       Infinity
   1.6287625418060201                       Infinity
   1.6354515050167224                       Infinity
   1.6421404682274248                       Infinity
   1.6488294314381271                       Infinity
   1.6555183946488294                       Infinity
   1.6622073578595318                       Infinity
   1.6688963210702341                       Infinity
   1.6755852842809364                       Infinity
   1.6822742474916388                       Infinity
   1.6889632107023411                       Infinity
   1.6956521739130435                       Infinity
   1.7023411371237458                       Infinity
   1.7090301003344481                       Infinity
   1.7157190635451505                       Infinity
   1.7224080267558528                       Infinity
   1.7290969899665551                       Infinity
   1.7357859531772575                       Infinity
   1.7424749163879598                       Infinity
   1.7491638795986622                       Infinity
   1.7558528428093645                       Infinity
   1.7625418060200668                       Infinity
   1.7692307692307692                       Infinity
   1.7759197324414715                       Infinity
   1.7826086956521738                       Infinity
   1.7892976588628762                       Infinity
   1.7959866220735785                       Infinity
   1.8026755852842808                       Infinity
   1.8093645484949832                       Infinity
   1.8160535117056855                       Infinity
   1.8227424749163879                       Infinity
   1.8294314381270902                       Infinity
   1.8361204013377925                       Infinity
   1.8428093645484949                       Infinity
   1.8494983277591972                       Infinity
   1.8561872909698995                       Infinity
   1.8628762541806019                       Infinity
   1.8695652173913042                       Infinity
   1.8762541806020065                       Infinity
   1.8829431438127089                       Infinity
   1.8896321070234112                       Infinity
   1.8963210702341136                       Infinity
   1.9030100334448159                       Infinity
   1.9096989966555182                       Infinity
   1.9163879598662206                       Infinity
   1.9230769230769231                       Infinity
   1.9297658862876255                       Infinity
   1.9364548494983278                       Infinity
   1.9431438127090301                       Infinity
   1.9498327759197325                       Infinity
   1.9565217391304348                       Infinity
   1.9632107023411371                       Infinity
   1.9698996655518395                       Infinity
   1.9765886287625418                       Infinity
   1.9832775919732442                       Infinity
   1.9899665551839465                       Infinity
   1.9966555183946488                       Infinity
   2.0033444816053514                      -Infinity
   2.0100334448160533                      -Infinity
   2.0167224080267561                      -Infinity
   2.0234113712374580                      -Infinity
   2.0301003344481607                      -Infinity
   2.0367892976588626                      -Infinity
   2.0434782608695654                      -Infinity
   2.0501672240802673                      -Infinity
   2.0568561872909701                      -Infinity
   2.0635451505016720                      -Infinity
   2.0702341137123748                      -Infinity
   2.0769230769230766                      -Infinity
   2.0836120401337794                      -Infinity
   2.0903010033444813                      -Infinity
   2.0969899665551841                      -Infinity
   2.1036789297658860                      -Infinity
   2.1103678929765888                      -Infinity
   2.1170568561872907                      -Infinity
   2.1237458193979935                      -Infinity
   2.1304347826086953                      -Infinity
   2.1371237458193981                      -Infinity
   2.1438127090301000                      -Infinity
   2.1505016722408028                      -Infinity
   2.1571906354515047                      -Infinity
   2.1638795986622075                      -Infinity
   2.1705685618729098                      -Infinity
   2.1772575250836121                      -Infinity
   2.1839464882943145                      -Infinity
   2.1906354515050168                      -Infinity
   2.1973244147157192                      -Infinity
   2.2040133779264215                      -Infinity
   2.2107023411371238                      -Infinity
   2.2173913043478262                      -Infinity
   2.2240802675585285                      -Infinity
   2.2307692307692308                      -Infinity
   2.2374581939799332                      -Infinity
   2.2441471571906355                      -Infinity
   2.2508361204013378                      -Infinity
   2.2575250836120402                      -Infinity
   2.2642140468227425                      -Infinity
   2.2709030100334449                      -Infinity
   2.2775919732441472                      -Infinity
   2.2842809364548495                      -Infinity
   2.2909698996655519                      -Infinity
