   1.0000000000000000        4.0000000000000000     
   1.0066889632107023        4.0033444816053514     
   1.0133779264214047        4.0066889632107019     
   1.0200668896321070        4.0100334448160533     
   1.0267558528428093        4.0133779264214047     
   1.0334448160535117        4.0167224080267561     
   1.0401337792642140        4.0200668896321066     
   1.0468227424749164        4.0234113712374580     
   1.0535117056856187        4.0267558528428093     
   1.0602006688963210        4.0301003344481598     
   1.0668896321070234        4.0334448160535121     
   1.0735785953177257        4.0367892976588626     
   1.0802675585284280        4.0401337792642140     
   1.0869565217391304        4.0434782608695645     
   1.0936454849498327        4.0468227424749159     
   1.1003344481605351        4.0501672240802682     
   1.1070234113712374        4.0535117056856187     
   1.1137123745819397        4.0568561872909701     
   1.1204013377926421        4.0602006688963206     
   1.1270903010033444        4.0635451505016720     
   1.1337792642140467        4.0668896321070234     
   1.1404682274247491        4.0702341137123748     
   1.1471571906354514        4.0735785953177253     
   1.1538461538461537        4.0769230769230766     
   1.1605351170568561        4.0802675585284280     
   1.1672240802675584        4.0836120401337794     
   1.1739130434782608        4.0869565217391308     
   1.1806020066889631        4.0903010033444822     
   1.1872909698996654        4.0936454849498327     
   1.1939799331103678        4.0969899665551841     
   1.2006688963210701        4.1003344481605346     
   1.2073578595317724        4.1036789297658860     
   1.2140468227424748        4.1070234113712383     
   1.2207357859531771        4.1103678929765888     
   1.2274247491638794        4.1137123745819393     
   1.2341137123745820        4.1170568561872907     
   1.2408026755852843        4.1204013377926421     
   1.2474916387959867        4.1237458193979935     
   1.2541806020066890        4.1270903010033448     
   1.2608695652173914        4.1304347826086953     
   1.2675585284280937        4.1337792642140467     
   1.2742474916387960        4.1371237458193972     
   1.2809364548494984        4.1404682274247495     
   1.2876254180602007        4.1438127090300991     
   1.2943143812709030        4.1471571906354514     
   1.3010033444816054        4.1505016722408028     
   1.3076923076923077        4.1538461538461533     
   1.3143812709030100        4.1571906354515047     
   1.3210702341137124        4.1605351170568561     
   1.3277591973244147        4.1638795986622066     
   1.3344481605351171        4.1672240802675580     
   1.3411371237458194        4.1705685618729085     
   1.3478260869565217        4.1739130434782608     
   1.3545150501672241        4.1772575250836121     
   1.3612040133779264        4.1806020066889635     
   1.3678929765886287        4.1839464882943149     
   1.3745819397993311        4.1872909698996654     
   1.3812709030100334        4.1906354515050168     
   1.3879598662207357        4.1939799331103682     
   1.3946488294314381        4.1973244147157187     
   1.4013377926421404        4.2006688963210701     
   1.4080267558528428        4.2040133779264206     
   1.4147157190635451        4.2073578595317729     
   1.4214046822742474        4.2107023411371243     
   1.4280936454849498        4.2140468227424748     
   1.4347826086956521        4.2173913043478262     
   1.4414715719063544        4.2207357859531767     
   1.4481605351170568        4.2240802675585289     
   1.4548494983277591        4.2274247491638803     
   1.4615384615384617        4.2307692307692308     
   1.4682274247491640        4.2341137123745813     
   1.4749163879598663        4.2374581939799336     
   1.4816053511705687        4.2408026755852841     
   1.4882943143812710        4.2441471571906355     
   1.4949832775919734        4.2474916387959869     
   1.5016722408026757        4.2508361204013374     
   1.5083612040133780        4.2541806020066888     
   1.5150501672240804        4.2575250836120402     
   1.5217391304347827        4.2608695652173916     
   1.5284280936454850        4.2642140468227421     
   1.5351170568561874        4.2675585284280935     
   1.5418060200668897        4.2709030100334449     
   1.5484949832775921        4.2742474916387954     
   1.5551839464882944        4.2775919732441468     
   1.5618729096989967        4.2809364548494981     
   1.5685618729096991        4.2842809364548495     
   1.5752508361204014        4.2876254180602009     
   1.5819397993311037        4.2909698996655523     
   1.5886287625418061        4.2943143812709028     
   1.5953177257525084        4.2976588628762542     
   1.6020066889632107        4.3010033444816047     
   1.6086956521739131        4.3043478260869561     
   1.6153846153846154        4.3076923076923084     
   1.6220735785953178        4.3110367892976589     
   1.6287625418060201        4.3143812709030103     
   1.6354515050167224        4.3177257525083608     
   1.6421404682274248        4.3210702341137122     
   1.6488294314381271        4.3244147157190636     
   1.6555183946488294        4.3277591973244149     
   1.6622073578595318        4.3311036789297654     
   1.6688963210702341        4.3344481605351159     
   1.6755852842809364        4.3377926421404682     
   1.6822742474916388        4.3411371237458196     
   1.6889632107023411        4.3444816053511710     
   1.6956521739130435        4.3478260869565215     
